DATE,ACCOUNT_HASH,CAMPAIGN_HASH,SPEND,REACH,IMPRESSIONS,CLICKS
2021-04-27,015a26aec506e506b5639c2ecac16af7,e52c819d13992868d1bd777fd8b5e93c,141.31,26752,29254,276
2021-04-27,0070a338241dd2db5e091a6e9d850226,0bc592a1e5e80170820ae0778a3dad7a,275.43,9796,15496,60
2021-04-28,f19a63e00478b4a08165b0f49fb8a0e8,41159d27ea2fe8e98b506c6051ae831a,975.96,74640,76020,936
2021-04-28,ec8700dbe1389697a83a455d07ec424a,42afc3474550cfdb526fa5b9cade4817,320.87,81589,81989,481
2021-04-28,ebee34d5d2f51e24362ed55e0d624fea,0427572e0e5270fd64eb133e37236ee4,3465.69,667067,721723,1543
2021-04-28,e3faad7b28681ef5edd5a36780493c03,2a3e7db8f1ef2b1c3cd703389d919c71,212.37,7125,12994,53
2021-04-28,e3faad7b28681ef5edd5a36780493c03,92ec7d88b87d32c765b231dc5fca4c87,857.08,26843,30258,137
2021-04-28,e3dc8135a75c6c356bfccf92f663d0f0,3ef7b8491da8adf92a94bc6a253b5906,153.55,4609,8830,62
2021-04-28,de666462b9d6c9ad83aeb8e4b70114e6,495096142cf3d0cde13f5429b14c37df,402.58,116792,118150,393
2021-04-28,dc01e41f4fba77f35293d754f21396fc,30a94e6612992cc70441a305f0855735,6285.03,289762,384390,6674
2021-04-28,d57d3232e4a44b39e6e817545ff88d0d,34492577ae10a8aa3fbac739ea938f9a,973.16,38809,50253,171
2021-04-28,bc8746c34bfcd15d0056a6ed9b7e07b1,5978fed7528584dc2d4283e8d5dcb73f,92.37,3068,3898,33
2021-04-28,bc8746c34bfcd15d0056a6ed9b7e07b1,5664f01a726ed291c8348b826ac87254,264.98,37667,40260,359
2021-04-28,b0195a96945462180bd3bbcb9e7ffc1d,d2ae0e43ab1c54da534e3865ce1a40ae,3054.85,347681,443715,3707
2021-04-28,a8cddb185439498aa2fac4a1d7b2cfb5,4dbe2b8b97da7452fda2ab04bba02094,1330.65,45477,62172,312
2021-04-28,a8cddb185439498aa2fac4a1d7b2cfb5,e19dc0970459c8822d98b59c80b9bba6,1199.77,26498,47803,298
2021-04-28,a8cddb185439498aa2fac4a1d7b2cfb5,06a3fbdae408da95532a947b9a195c43,2033.82,79651,101066,796
2021-04-28,a41b47510492cb6e5d2fcde6bce66d18,48372e1e2b62f1389ec1c93642b2209d,917.49,31947,49687,364
2021-04-28,a41b47510492cb6e5d2fcde6bce66d18,f253b0902fe24a8af4faf082c4c0bb90,2695.02,91525,161270,499
2021-04-28,a41b47510492cb6e5d2fcde6bce66d18,e31a384f20c63c874e6f2cfd62fd0517,733.49,26777,38579,186
2021-04-28,a41b47510492cb6e5d2fcde6bce66d18,061f04484b5b2371d6073dee758830c5,901.92,48503,72434,294
2021-04-28,a41b47510492cb6e5d2fcde6bce66d18,5b97abebe2a4f71f678d130710f26db1,988.87,35373,52629,210
2021-04-28,a1a64cb86b42bb1f58fc25d61b9c81b4,1a6fc6c8861f76ebef22659f24a35f18,976.03,121442,145041,565
2021-04-28,a1a64cb86b42bb1f58fc25d61b9c81b4,a4881aa5d26c3d0ecfeafc8836db3ca2,968.3,270033,296423,471
2021-04-28,a1a64cb86b42bb1f58fc25d61b9c81b4,fdf0f7cad94452ed55e1ae5ad588e7b9,1934.66,488444,536499,917
2021-04-28,9a5bd9e0ff0b12b472956a58a73c1a2e,88ba972e687888e4fd233e20ee878ebc,207.17,3575,6068,28
2021-04-28,7c370ec7787ec771b34c3c989703eea0,b451568412bedc88db6c2c22cd776aa5,2685.4,244712,254863,4177
2021-04-28,5922fe589e70ac8ded217c79be945765,e1c0d3df27435e40ca1d76233acd149c,54.78,6518,7436,144
2021-04-28,5922fe589e70ac8ded217c79be945765,b10cd9020863593590c04c7dcb448d04,72.82,8154,9089,139
2021-04-28,5922fe589e70ac8ded217c79be945765,35e1a62b26c27116150f1dc18e67fc36,58.16,5757,6324,137
2021-04-28,5922fe589e70ac8ded217c79be945765,57039f04ef100a48b225f5c94fa3b8f2,56.82,6018,6473,163
2021-04-28,5922fe589e70ac8ded217c79be945765,29b2b587adc67f8ca345134eec0698e9,53.92,7611,8303,85
2021-04-28,5922fe589e70ac8ded217c79be945765,f1371ea36efb575473c5dd17bae90551,71.87,10439,11556,194
2021-04-28,5922fe589e70ac8ded217c79be945765,63eda10ddfa033759c18d1bf1cc8ee10,53.47,5225,5918,36
2021-04-28,5922fe589e70ac8ded217c79be945765,e89b977698e553a1c3c014bcb5436d7a,61.22,4467,5061,122
2021-04-28,4bb3bbd6ba56aafc7739352905210e2c,c66a40dc929d42d95232557b97b3899f,129.23,21775,25186,224
2021-04-28,4bb3bbd6ba56aafc7739352905210e2c,c62bacbfdeead9459530378bde9dd622,48.44,1823,2308,18
2021-04-28,48f764fcc65b53b41df0bcfa1aec8e07,739695f4160ac670cce9aad844b492cc,0,1,1,0
2021-04-28,48f764fcc65b53b41df0bcfa1aec8e07,38555eed7af588cb5b7eccc0ed044213,1470.76,84990,101720,940
2021-04-28,48f764fcc65b53b41df0bcfa1aec8e07,11c8bb362394d22ec37ed41b828ab9fb,0.02,1,4,0
2021-04-28,48f764fcc65b53b41df0bcfa1aec8e07,b90aa464a0719e0f9b090fd556a649e9,2987.05,104282,135246,455
2021-04-28,48f764fcc65b53b41df0bcfa1aec8e07,30bbc963a8b6c26455742895bc22a0a9,2306.04,123237,179241,1452
2021-04-28,43ec05f2e9b02b9d422063d9cbf0d207,4d914f8a44896576a0bb0854ef81c7d6,406.52,17717,21312,108
2021-04-28,43ec05f2e9b02b9d422063d9cbf0d207,b6c40572ef948558251a6027c83998d1,1739.21,19733,38104,174
2021-04-28,43ec05f2e9b02b9d422063d9cbf0d207,903662c3a62720170c7cb4b5f3ff91dd,916.79,9437,17993,84
2021-04-28,43ec05f2e9b02b9d422063d9cbf0d207,1e7f2e24055a2360eb7ac1b15d5d8254,348.92,10175,19015,130
2021-04-28,43ec05f2e9b02b9d422063d9cbf0d207,e286ba56f01d8e0eee3fed287adc2100,522.37,11619,12954,19
2021-04-28,42406cd0b7c63018249b905611a3c35c,3bb5ed276427b6c7ed3508be3915e036,1285.64,52888,69598,612
2021-04-28,36a98fc2d9692392e371704240bb92b2,41773b96e6625c5f073cf9a8eed5c7b9,57.71,2911,3709,25
2021-04-28,320d9b21836d46180156465fa2ae0124,546071a50252c53cd4b3d36c06bac87f,250.58,7792,10438,84
2021-04-28,20301cefd07f5ac421af4c89ccb95061,e7b59cf12dcd8a4ef3b8d955271b7779,185.31,4298,8095,91
2021-04-28,1f0434f8699070dfc7887009731e0faa,293beab0dd6a0ee4cccfacbabaec6bd1,153.47,7370,9087,65
2021-04-28,16ea25f8c0c144495e236fe6444a9409,,,,,
2021-04-28,16ea25f8c0c144495e236fe6444a9409,d32217c73720eda12eff65e44e3c6819,105.63,4244,4510,61
2021-04-28,16ea25f8c0c144495e236fe6444a9409,cba516cee62fda8c8429859f7d40bb39,273.37,36443,41057,278
2021-04-28,16ea25f8c0c144495e236fe6444a9409,80de499f66ff01ab9e479224f884a4e7,3012.72,276121,294542,2806
2021-04-28,16ea25f8c0c144495e236fe6444a9409,5b17eefe9320bc14bb84fd1dd3c3f966,430.08,57933,59992,32
2021-04-28,16ea25f8c0c144495e236fe6444a9409,3a22394db7f9343db84f60a84b2354be,150.57,46040,47992,55
2021-04-28,16ea25f8c0c144495e236fe6444a9409,0d9968b2f81a34ce4a243bf36e667933,1245.83,54758,60593,386
2021-04-28,16ea25f8c0c144495e236fe6444a9409,13e123e0be2018d05a742dca4f4c374f,104.94,15663,15750,219
2021-04-28,16ea25f8c0c144495e236fe6444a9409,56230a96c7166719ae75264683fb74e1,1737.88,392450,456482,739
2021-04-28,16ea25f8c0c144495e236fe6444a9409,403dbcf80b3a28c60150d2c487947443,145.14,15317,15909,198
2021-04-28,16ea25f8c0c144495e236fe6444a9409,78f23ddfca5b8352138e4ce8462a9169,169.92,25009,25377,14
2021-04-28,015a26aec506e506b5639c2ecac16af7,e52c819d13992868d1bd777fd8b5e93c,135.3,26179,28327,263
2021-04-28,0070a338241dd2db5e091a6e9d850226,0bc592a1e5e80170820ae0778a3dad7a,297.75,10741,16689,55
2021-04-29,f19a63e00478b4a08165b0f49fb8a0e8,41159d27ea2fe8e98b506c6051ae831a,1755.36,124520,148032,2975
2021-04-29,ec8700dbe1389697a83a455d07ec424a,42afc3474550cfdb526fa5b9cade4817,237.1,57280,57741,307
2021-04-29,ebee34d5d2f51e24362ed55e0d624fea,0427572e0e5270fd64eb133e37236ee4,3617.16,693056,747173,1564
2021-04-29,e3faad7b28681ef5edd5a36780493c03,2a3e7db8f1ef2b1c3cd703389d919c71,262.82,8202,13697,44
2021-04-29,e3faad7b28681ef5edd5a36780493c03,92ec7d88b87d32c765b231dc5fca4c87,802.63,26589,28750,112
2021-04-29,e3dc8135a75c6c356bfccf92f663d0f0,3ef7b8491da8adf92a94bc6a253b5906,154.62,4526,8073,40
2021-04-29,de666462b9d6c9ad83aeb8e4b70114e6,495096142cf3d0cde13f5429b14c37df,393.63,106478,107290,401
2021-04-29,dc01e41f4fba77f35293d754f21396fc,30a94e6612992cc70441a305f0855735,6466.29,271910,358697,5888
2021-04-29,d57d3232e4a44b39e6e817545ff88d0d,34492577ae10a8aa3fbac739ea938f9a,970.58,32676,41772,134
2021-04-29,b0195a96945462180bd3bbcb9e7ffc1d,d2ae0e43ab1c54da534e3865ce1a40ae,3112.94,405107,494618,3734
2021-04-29,a8cddb185439498aa2fac4a1d7b2cfb5,4dbe2b8b97da7452fda2ab04bba02094,1374.32,39679,55206,316
2021-04-29,a8cddb185439498aa2fac4a1d7b2cfb5,e19dc0970459c8822d98b59c80b9bba6,1349.8,28316,48737,258
2021-04-29,a8cddb185439498aa2fac4a1d7b2cfb5,06a3fbdae408da95532a947b9a195c43,2082.88,88142,112739,743
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,5b97abebe2a4f71f678d130710f26db1,1131.09,36120,52644,229
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,e47213ad3772c8b15d75eca56f812f24,6501.41,399304,459547,1817
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,061f04484b5b2371d6073dee758830c5,950.22,41617,58433,305
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,f253b0902fe24a8af4faf082c4c0bb90,2790.23,71209,117671,465
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,e31a384f20c63c874e6f2cfd62fd0517,745.57,29673,38767,156
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,48372e1e2b62f1389ec1c93642b2209d,948.01,25691,37449,261
2021-04-29,a41b47510492cb6e5d2fcde6bce66d18,96bba14be39fe9369e642e4e086f9e9d,2895.9,135881,148584,887
2021-04-29,a1a64cb86b42bb1f58fc25d61b9c81b4,1a6fc6c8861f76ebef22659f24a35f18,978.75,111929,135241,607
2021-04-29,a1a64cb86b42bb1f58fc25d61b9c81b4,fdf0f7cad94452ed55e1ae5ad588e7b9,2012.92,476181,526139,1000
2021-04-29,a1a64cb86b42bb1f58fc25d61b9c81b4,a4881aa5d26c3d0ecfeafc8836db3ca2,1013.12,263126,291124,449
2021-04-29,9a5bd9e0ff0b12b472956a58a73c1a2e,88ba972e687888e4fd233e20ee878ebc,227.77,5439,7793,55
2021-04-29,7c370ec7787ec771b34c3c989703eea0,b451568412bedc88db6c2c22cd776aa5,2680.99,260490,286584,3940
2021-04-29,5a5d08ab120fff08ee41045f93f4c0f5,934d6512356b4ed0c0c7ff016fe4f1d1,26.8,1945,1992,44
2021-04-29,5a5d08ab120fff08ee41045f93f4c0f5,b05a29f7a9292a8dbd19835a6000514b,21.4,943,970,25
2021-04-29,5a5d08ab120fff08ee41045f93f4c0f5,918e8a89294071a69d1db25b077d254c,67.96,3545,3616,189
2021-04-29,5a5d08ab120fff08ee41045f93f4c0f5,79f6b1b0fe2af0ea58bfbd096fe5d655,95.27,1767,1900,40
2021-04-29,5922fe589e70ac8ded217c79be945765,e1c0d3df27435e40ca1d76233acd149c,53.61,6326,7158,141
2021-04-29,5922fe589e70ac8ded217c79be945765,b10cd9020863593590c04c7dcb448d04,61.16,7148,8056,145
2021-04-29,5922fe589e70ac8ded217c79be945765,e89b977698e553a1c3c014bcb5436d7a,57.23,6800,7687,146
2021-04-29,5922fe589e70ac8ded217c79be945765,f1371ea36efb575473c5dd17bae90551,69.75,11538,13275,214
2021-04-29,5922fe589e70ac8ded217c79be945765,29b2b587adc67f8ca345134eec0698e9,65.11,6874,7509,66
2021-04-29,5922fe589e70ac8ded217c79be945765,57039f04ef100a48b225f5c94fa3b8f2,55.39,6868,7444,133
2021-04-29,5922fe589e70ac8ded217c79be945765,63eda10ddfa033759c18d1bf1cc8ee10,67.7,4153,4459,29
2021-04-29,5922fe589e70ac8ded217c79be945765,35e1a62b26c27116150f1dc18e67fc36,60.47,8113,9226,118
2021-04-29,48f764fcc65b53b41df0bcfa1aec8e07,739695f4160ac670cce9aad844b492cc,0.17,5,5,0
2021-04-29,48f764fcc65b53b41df0bcfa1aec8e07,b90aa464a0719e0f9b090fd556a649e9,1397.96,46089,56072,172
2021-04-29,48f764fcc65b53b41df0bcfa1aec8e07,38555eed7af588cb5b7eccc0ed044213,1379.95,72459,82795,652
2021-04-29,48f764fcc65b53b41df0bcfa1aec8e07,11c8bb362394d22ec37ed41b828ab9fb,0.01,1,1,0
2021-04-29,48f764fcc65b53b41df0bcfa1aec8e07,30bbc963a8b6c26455742895bc22a0a9,2318.31,118593,164275,1345
2021-04-29,43ec05f2e9b02b9d422063d9cbf0d207,e286ba56f01d8e0eee3fed287adc2100,535.37,13156,14615,31
2021-04-29,43ec05f2e9b02b9d422063d9cbf0d207,1eb37cf9ba4d7a6f3d7f812ede8c99ea,1242.88,46974,94721,475
2021-04-29,43ec05f2e9b02b9d422063d9cbf0d207,b6c40572ef948558251a6027c83998d1,1582.36,20276,39004,176
2021-04-29,43ec05f2e9b02b9d422063d9cbf0d207,4d914f8a44896576a0bb0854ef81c7d6,1396,37611,82931,361
2021-04-29,42406cd0b7c63018249b905611a3c35c,3bb5ed276427b6c7ed3508be3915e036,1300.65,54920,71594,532
2021-04-29,36a98fc2d9692392e371704240bb92b2,41773b96e6625c5f073cf9a8eed5c7b9,51.71,1791,2183,17
2021-04-29,320d9b21836d46180156465fa2ae0124,546071a50252c53cd4b3d36c06bac87f,264.72,6316,8158,92
2021-04-29,20301cefd07f5ac421af4c89ccb95061,e7b59cf12dcd8a4ef3b8d955271b7779,205.35,4630,7614,80
2021-04-29,1f0434f8699070dfc7887009731e0faa,293beab0dd6a0ee4cccfacbabaec6bd1,152.88,7088,8812,81
2021-04-29,16ea25f8c0c144495e236fe6444a9409,3a22394db7f9343db84f60a84b2354be,152.66,37848,42210,54
2021-04-29,16ea25f8c0c144495e236fe6444a9409,78f23ddfca5b8352138e4ce8462a9169,447.48,65374,68155,40
2021-04-29,16ea25f8c0c144495e236fe6444a9409,56230a96c7166719ae75264683fb74e1,1692.44,355400,415192,732
2021-04-29,16ea25f8c0c144495e236fe6444a9409,80de499f66ff01ab9e479224f884a4e7,3146.95,210225,224196,2745
2021-04-29,16ea25f8c0c144495e236fe6444a9409,d32217c73720eda12eff65e44e3c6819,85.82,1889,2380,58
2021-04-29,16ea25f8c0c144495e236fe6444a9409,0d9968b2f81a34ce4a243bf36e667933,1093.39,23197,29867,355
2021-04-29,16ea25f8c0c144495e236fe6444a9409,13e123e0be2018d05a742dca4f4c374f,294.71,40532,46037,597
2021-04-29,16ea25f8c0c144495e236fe6444a9409,403dbcf80b3a28c60150d2c487947443,145.98,15454,16193,183
2021-04-29,015a26aec506e506b5639c2ecac16af7,e52c819d13992868d1bd777fd8b5e93c,138.95,23744,25585,248
2021-04-29,0070a338241dd2db5e091a6e9d850226,0bc592a1e5e80170820ae0778a3dad7a,286.91,10107,15277,63
2021-04-30,f19a63e00478b4a08165b0f49fb8a0e8,41159d27ea2fe8e98b506c6051ae831a,1653.51,124529,140641,2653
2021-04-30,ebee34d5d2f51e24362ed55e0d624fea,0427572e0e5270fd64eb133e37236ee4,4991.05,948494,1047116,2115
2021-04-30,e3faad7b28681ef5edd5a36780493c03,92ec7d88b87d32c765b231dc5fca4c87,916.12,22205,25897,86
2021-04-30,e3faad7b28681ef5edd5a36780493c03,2a3e7db8f1ef2b1c3cd703389d919c71,156.7,5544,9734,31
2021-04-30,e3dc8135a75c6c356bfccf92f663d0f0,3ef7b8491da8adf92a94bc6a253b5906,151.25,5124,8420,50
2021-04-30,de666462b9d6c9ad83aeb8e4b70114e6,495096142cf3d0cde13f5429b14c37df,410.64,102539,103065,354
2021-04-30,dc01e41f4fba77f35293d754f21396fc,30a94e6612992cc70441a305f0855735,6113.41,285412,367976,6316
2021-04-30,d57d3232e4a44b39e6e817545ff88d0d,34492577ae10a8aa3fbac739ea938f9a,944.99,19724,26039,72
2021-04-30,b0195a96945462180bd3bbcb9e7ffc1d,d2ae0e43ab1c54da534e3865ce1a40ae,3273.51,406823,491672,3547
2021-04-30,a8cddb185439498aa2fac4a1d7b2cfb5,4dbe2b8b97da7452fda2ab04bba02094,1475.81,36898,49503,215
2021-04-30,a8cddb185439498aa2fac4a1d7b2cfb5,06a3fbdae408da95532a947b9a195c43,2273.52,67488,88378,471
2021-04-30,a8cddb185439498aa2fac4a1d7b2cfb5,e19dc0970459c8822d98b59c80b9bba6,1321.45,36763,63201,334
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,96bba14be39fe9369e642e4e086f9e9d,2349.63,99948,118522,741
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,e47213ad3772c8b15d75eca56f812f24,6055.32,367533,487702,2064
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,48372e1e2b62f1389ec1c93642b2209d,859.88,35331,44973,336
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,5b97abebe2a4f71f678d130710f26db1,852.68,30580,42296,124
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,f253b0902fe24a8af4faf082c4c0bb90,2749.06,86087,132032,504
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,e31a384f20c63c874e6f2cfd62fd0517,727.3,32224,42763,174
2021-04-30,a41b47510492cb6e5d2fcde6bce66d18,061f04484b5b2371d6073dee758830c5,886.35,38695,53066,241
2021-04-30,a1a64cb86b42bb1f58fc25d61b9c81b4,a4881aa5d26c3d0ecfeafc8836db3ca2,974.49,268713,288651,492
2021-04-30,a1a64cb86b42bb1f58fc25d61b9c81b4,1a6fc6c8861f76ebef22659f24a35f18,990.88,114912,134702,590
2021-04-30,a1a64cb86b42bb1f58fc25d61b9c81b4,fdf0f7cad94452ed55e1ae5ad588e7b9,1952.02,489481,533167,976
2021-04-30,9a5bd9e0ff0b12b472956a58a73c1a2e,88ba972e687888e4fd233e20ee878ebc,202.58,7029,8876,50
2021-04-30,7c370ec7787ec771b34c3c989703eea0,b451568412bedc88db6c2c22cd776aa5,893.95,95612,98758,1335
2021-04-30,5faa6adbf5e0d5cc4a68825ceda4ef9b,c7b85c9c364dc4dedfd305786d2d5ca1,1090.47,100908,113472,991
2021-04-30,5a5d08ab120fff08ee41045f93f4c0f5,,,,,
2021-04-30,5a5d08ab120fff08ee41045f93f4c0f5,79f6b1b0fe2af0ea58bfbd096fe5d655,295.03,3515,5717,74
2021-04-30,5a5d08ab120fff08ee41045f93f4c0f5,918e8a89294071a69d1db25b077d254c,136.91,8629,9945,373
2021-04-30,5922fe589e70ac8ded217c79be945765,35e1a62b26c27116150f1dc18e67fc36,59.57,7160,7803,105
2021-04-30,5922fe589e70ac8ded217c79be945765,f1371ea36efb575473c5dd17bae90551,72.19,8565,9985,185
2021-04-30,5922fe589e70ac8ded217c79be945765,29b2b587adc67f8ca345134eec0698e9,73.33,8955,9817,69
2021-04-30,5922fe589e70ac8ded217c79be945765,e1c0d3df27435e40ca1d76233acd149c,56.47,7195,8205,125
2021-04-30,5922fe589e70ac8ded217c79be945765,63eda10ddfa033759c18d1bf1cc8ee10,40.75,3406,3940,21
2021-04-30,5922fe589e70ac8ded217c79be945765,57039f04ef100a48b225f5c94fa3b8f2,56.06,6902,7383,132
2021-04-30,5922fe589e70ac8ded217c79be945765,b10cd9020863593590c04c7dcb448d04,55.96,7218,7990,126
2021-04-30,5922fe589e70ac8ded217c79be945765,e89b977698e553a1c3c014bcb5436d7a,60.71,6003,7080,147
2021-04-30,48f764fcc65b53b41df0bcfa1aec8e07,b90aa464a0719e0f9b090fd556a649e9,4445.93,72553,93172,350
2021-04-30,48f764fcc65b53b41df0bcfa1aec8e07,739695f4160ac670cce9aad844b492cc,0.41,20,22,0
2021-04-30,48f764fcc65b53b41df0bcfa1aec8e07,30bbc963a8b6c26455742895bc22a0a9,86.16,5778,5839,48
2021-04-30,48f764fcc65b53b41df0bcfa1aec8e07,11c8bb362394d22ec37ed41b828ab9fb,0.04,1,1,0
2021-04-30,48f764fcc65b53b41df0bcfa1aec8e07,38555eed7af588cb5b7eccc0ed044213,1353,63401,72713,539
2021-04-30,43ec05f2e9b02b9d422063d9cbf0d207,b6c40572ef948558251a6027c83998d1,1409.71,20258,36975,183
2021-04-30,43ec05f2e9b02b9d422063d9cbf0d207,1eb37cf9ba4d7a6f3d7f812ede8c99ea,1940.1,53924,155632,715
2021-04-30,43ec05f2e9b02b9d422063d9cbf0d207,4d914f8a44896576a0bb0854ef81c7d6,1470.34,40658,91237,431
2021-04-30,43ec05f2e9b02b9d422063d9cbf0d207,e286ba56f01d8e0eee3fed287adc2100,488.17,13205,14672,28
2021-04-30,42406cd0b7c63018249b905611a3c35c,3bb5ed276427b6c7ed3508be3915e036,1214.08,51345,67290,506
2021-04-30,36a98fc2d9692392e371704240bb92b2,41773b96e6625c5f073cf9a8eed5c7b9,16.72,889,1011,6
2021-04-30,320d9b21836d46180156465fa2ae0124,546071a50252c53cd4b3d36c06bac87f,274.92,6637,8403,72
2021-04-30,20301cefd07f5ac421af4c89ccb95061,e7b59cf12dcd8a4ef3b8d955271b7779,62.13,1718,2084,25
2021-04-30,1f0434f8699070dfc7887009731e0faa,293beab0dd6a0ee4cccfacbabaec6bd1,143.9,6456,7996,63
2021-04-30,16ea25f8c0c144495e236fe6444a9409,d32217c73720eda12eff65e44e3c6819,90.53,2361,2848,84
2021-04-30,16ea25f8c0c144495e236fe6444a9409,3a22394db7f9343db84f60a84b2354be,131.72,33005,37492,41
2021-04-30,16ea25f8c0c144495e236fe6444a9409,13e123e0be2018d05a742dca4f4c374f,294.79,41750,47063,525
2021-04-30,16ea25f8c0c144495e236fe6444a9409,0d9968b2f81a34ce4a243bf36e667933,1190.64,23140,28932,304
2021-04-30,16ea25f8c0c144495e236fe6444a9409,403dbcf80b3a28c60150d2c487947443,146.52,15120,15618,184
2021-04-30,16ea25f8c0c144495e236fe6444a9409,56230a96c7166719ae75264683fb74e1,1686.65,388327,442767,835
2021-04-30,16ea25f8c0c144495e236fe6444a9409,78f23ddfca5b8352138e4ce8462a9169,424.26,62873,64901,30
2021-04-30,16ea25f8c0c144495e236fe6444a9409,80de499f66ff01ab9e479224f884a4e7,3190.46,214667,227010,2522
2021-04-30,015a26aec506e506b5639c2ecac16af7,e52c819d13992868d1bd777fd8b5e93c,137.72,25206,27185,246
2021-04-30,0070a338241dd2db5e091a6e9d850226,0bc592a1e5e80170820ae0778a3dad7a,290.58,14812,18987,82
2021-05-01,f19a63e00478b4a08165b0f49fb8a0e8,41159d27ea2fe8e98b506c6051ae831a,1687.06,144247,164906,3150
2021-05-01,ebee34d5d2f51e24362ed55e0d624fea,0427572e0e5270fd64eb133e37236ee4,5312.81,1127307,1214795,2400
2021-05-01,e8027fbaae0b9cf089cb0d15f01fca26,04d1db5ac31b51eb682503cf20aa05ed,799.78,73134,88131,811
2021-05-01,e3faad7b28681ef5edd5a36780493c03,2a3e7db8f1ef2b1c3cd703389d919c71,232.45,8606,15392,61
2021-05-01,e3faad7b28681ef5edd5a36780493c03,92ec7d88b87d32c765b231dc5fca4c87,803.93,19778,24328,89
2021-05-01,de666462b9d6c9ad83aeb8e4b70114e6,495096142cf3d0cde13f5429b14c37df,407,104143,104361,409
2021-05-01,dc01e41f4fba77f35293d754f21396fc,30a94e6612992cc70441a305f0855735,6193.87,354770,466325,7515
2021-05-01,d57d3232e4a44b39e6e817545ff88d0d,34492577ae10a8aa3fbac739ea938f9a,950.63,13065,20790,58
2021-05-01,b0195a96945462180bd3bbcb9e7ffc1d,d2ae0e43ab1c54da534e3865ce1a40ae,3135.08,471091,583123,3967
2021-05-01,a8cddb185439498aa2fac4a1d7b2cfb5,4dbe2b8b97da7452fda2ab04bba02094,1525.06,34674,47690,179
2021-05-01,a8cddb185439498aa2fac4a1d7b2cfb5,e19dc0970459c8822d98b59c80b9bba6,1295.59,40530,74906,421
2021-05-01,a8cddb185439498aa2fac4a1d7b2cfb5,fcbde134ff1ff7b148669f349bb73b81,1001.23,27810,33275,207
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,48372e1e2b62f1389ec1c93642b2209d,973.11,66665,77556,495
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,96bba14be39fe9369e642e4e086f9e9d,137.17,2833,4913,44
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,5b97abebe2a4f71f678d130710f26db1,754.25,26094,37824,112
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,e47213ad3772c8b15d75eca56f812f24,188.29,11702,20288,88
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,e31a384f20c63c874e6f2cfd62fd0517,747.53,35162,47260,198
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,f253b0902fe24a8af4faf082c4c0bb90,3015.23,118670,184525,711
2021-05-01,a41b47510492cb6e5d2fcde6bce66d18,061f04484b5b2371d6073dee758830c5,911.34,43582,57448,273
2021-05-01,a1a64cb86b42bb1f58fc25d61b9c81b4,1a6fc6c8861f76ebef22659f24a35f18,986.15,133175,156066,605
2021-05-01,a1a64cb86b42bb1f58fc25d61b9c81b4,fdf0f7cad94452ed55e1ae5ad588e7b9,2070.53,566619,612685,1176
2021-05-01,a1a64cb86b42bb1f58fc25d61b9c81b4,a4881aa5d26c3d0ecfeafc8836db3ca2,1034.83,319069,345826,633
2021-05-01,5faa6adbf5e0d5cc4a68825ceda4ef9b,c7b85c9c364dc4dedfd305786d2d5ca1,3544.03,230958,410337,2891
2021-05-01,5a5d08ab120fff08ee41045f93f4c0f5,79f6b1b0fe2af0ea58bfbd096fe5d655,298.92,3561,6033,77
2021-05-01,5a5d08ab120fff08ee41045f93f4c0f5,,,,,
2021-05-01,5a5d08ab120fff08ee41045f93f4c0f5,918e8a89294071a69d1db25b077d254c,141.99,12057,13952,466
2021-05-01,5922fe589e70ac8ded217c79be945765,57039f04ef100a48b225f5c94fa3b8f2,61.74,8695,9456,172
2021-05-01,5922fe589e70ac8ded217c79be945765,29b2b587adc67f8ca345134eec0698e9,65.04,8726,9644,95
2021-05-01,5922fe589e70ac8ded217c79be945765,f1371ea36efb575473c5dd17bae90551,70.05,11800,13470,242
2021-05-01,5922fe589e70ac8ded217c79be945765,63eda10ddfa033759c18d1bf1cc8ee10,44.63,3906,4515,35
2021-05-01,5922fe589e70ac8ded217c79be945765,e1c0d3df27435e40ca1d76233acd149c,55.38,8490,9452,155
2021-05-01,5922fe589e70ac8ded217c79be945765,e89b977698e553a1c3c014bcb5436d7a,58.7,8151,9977,169
2021-05-01,5922fe589e70ac8ded217c79be945765,b10cd9020863593590c04c7dcb448d04,63.59,8349,9134,127
2021-05-01,5922fe589e70ac8ded217c79be945765,35e1a62b26c27116150f1dc18e67fc36,60.89,6557,7285,133
