day,conversion_type,channel,segment,tactic,lookup_type,spend,impressions,clicks
4/27/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
4/27/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
4/27/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,4010,0,0
4/27/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,4010,0,0
4/27/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,72629,879
4/27/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,38760,769
4/27/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,292.74,104616,906
4/27/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,3825.05,13419,1533
4/27/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,17792.45,2231934,17050
4/27/20,New Buyers,Social,Prospects,Snapchat,Snapchat,3037.42442,1641062,0
4/27/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,5409.4,125193,73
4/28/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
4/28/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
4/28/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,4010,0,0
4/28/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,4010,0,0
4/28/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,66880,790
4/28/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,39764,770
4/28/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,261.88,91300,945
4/28/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,3547.4,13390,1493
4/28/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,18283.7,2144620,14092
4/28/20,New Buyers,Social,Prospects,Snapchat,Snapchat,3082.386447,1688698,0
4/28/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,4885.31,110462,68
4/29/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
4/29/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
4/29/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,4010,0,0
4/29/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,4010,0,0
4/29/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,51816,640
4/29/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,36366,660
4/29/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,235.29,95084,906
4/29/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,4011.93,15794,1767
4/29/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,9075.15,933534,8086
4/29/20,New Buyers,Social,Prospects,Snapchat,Snapchat,3695.227855,2391753,0
4/29/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,2944.48,75237,54
4/30/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
4/30/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
4/30/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,4010,0,0
4/30/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,4010,0,0
4/30/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,59988,579
4/30/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,25262,307
4/30/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,273.29,90231,1005
4/30/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,4659.19,17031,1930
4/30/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,19419.89,1995290,14434
4/30/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4458.48515,2619676,0
4/30/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,2457.64,61723,56
5/1/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
5/1/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/1/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,789.1902055,0,0
5/1/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1223.52813,0,0
5/1/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,67126,0
5/1/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,25882,0
5/1/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,887.5,554922,5964
5/1/20,New Buyers,Search,Customers,Google - Search - Brand,Google,69.27,516,142
5/1/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,30.35,933,257
5/1/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,6596.11,18840,2183
5/1/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,18.70075,4148,16
5/1/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,22617.44,2144766,13120
5/1/20,New Buyers,Social,Prospects,Snapchat,Snapchat,1266.973622,748415,0
5/1/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,8175.94,164251,67
5/2/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
5/2/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/2/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,849.1587065,0,0
5/2/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,824.661325,0,0
5/2/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,17042,0
5/2/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,2821,0
5/2/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,910.14,725794,8062
5/2/20,New Buyers,Search,Customers,Google - Search - Brand,Google,99.87,613,203
5/2/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,39.56,1079,370
5/2/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,7740.68,20889,2455
5/2/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,490.903351,6179,206
5/2/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,23543.4,2170738,12892
5/2/20,New Buyers,Social,Prospects,Snapchat,Snapchat,2498.089558,1687907,0
5/2/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,16.5,288,0
5/3/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,0,0,0
5/3/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/3/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,454.5486055,0,0
5/3/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,623.6784277,0,0
5/3/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,855.55,535344,5822
5/3/20,New Buyers,Search,Customers,Google - Search - Brand,Google,46.12,363,126
5/3/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,22.68,721,245
5/3/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,6474.6,18616,2000
5/3/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,415.797156,4383,167
5/3/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,23959.06,2351266,15256
5/3/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4297.246733,2917586,0
5/3/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,0,0,0
5/4/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,752.12,3373,220
5/4/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/4/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,531.6069046,0,0
5/4/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,758.8386277,0,0
5/4/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,341.32,239803,2764
5/4/20,New Buyers,Search,Customers,Google - Search - Brand,Google,78.63,533,170
5/4/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,35.35,929,280
5/4/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,11707.86172,25828,2757
5/4/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,105.423061,2182,60
5/4/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,23632.33,2415458,18544
5/4/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4035.268363,2626395,0
5/4/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,1210.41,24151,9
5/5/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2493.58,9359,761
5/5/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/5/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,842.4444055,0,0
5/5/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,782.5305268,0,0
5/5/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,317.23,252466,2878
5/5/20,New Buyers,Search,Customers,Google - Search - Brand,Google,143.21,809,241
5/5/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,50.62,1252,314
5/5/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,17748.99883,37306,3839
5/5/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,77.180192,1625,50
5/5/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,25559.98,2917932,22048
5/5/20,New Buyers,Social,Prospects,Snapchat,Snapchat,3991.594976,2528776,0
5/5/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,1883.14,32472,10
5/6/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2140.44,7578,702
5/6/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/6/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,665.8797046,0,0
5/6/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,673.0023231,0,0
5/6/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,362.12,208155,2538
5/6/20,New Buyers,Search,Customers,Google - Search - Brand,Google,114.34,712,200
5/6/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,48.99,1144,301
5/6/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,9650.32,19810,2138
5/6/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,80.951729,1353,60
5/6/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,23194.74,2573520,15162
5/6/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4389.886236,2686190,0
5/6/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,2542.49,43812,10
5/7/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2334.35,6609,723
5/7/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/7/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,739.4190037,0,0
5/7/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,689.2161287,0,0
5/7/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,467.12,247122,2998
5/7/20,New Buyers,Search,Customers,Google - Search - Brand,Google,137.43,781,231
5/7/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,91.3,1324,402
5/7/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,7294.28,16008,1852
5/7/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,177.174906,1611,131
5/7/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,24256.04,2674564,17096
5/7/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4220.180173,2420941,0
5/7/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3602.93,91399,67
5/8/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2829.12,6985,846
5/8/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/8/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1025.514006,0,0
5/8/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,852.9105268,0,0
5/8/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,611.18,325564,4112
5/8/20,New Buyers,Search,Customers,Google - Search - Brand,Google,197.12,1006,290
5/8/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,104.3,1630,466
5/8/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,9001.13,19269,2507
5/8/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,454.24902,2741,265
5/8/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,25701.52,2784482,13566
5/8/20,New Buyers,Social,Prospects,Snapchat,Snapchat,5256.844944,2790385,0
5/8/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3557.31,80681,58
5/9/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,3396.63,7874,1060
5/9/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/9/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,966.9687065,0,0
5/9/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,477.6144277,0,0
5/9/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1093.47,428011,5604
5/9/20,New Buyers,Search,Customers,Google - Search - Brand,Google,133.87,775,199
5/9/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,77.53,1190,385
5/9/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,8033.63,17895,2339
5/9/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,791.229421,6346,358
5/9/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,25586.17,2840448,18344
5/9/20,New Buyers,Social,Prospects,Snapchat,Snapchat,5624.520877,2878276,0
5/9/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3677.86,82921,68
5/10/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2199.07,5295,672
5/10/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/10/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,498.8472055,0,0
5/10/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,342.1653231,0,0
5/10/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,550.56,335289,3736
5/10/20,New Buyers,Search,Customers,Google - Search - Brand,Google,60.4,433,129
5/10/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,50.82,787,269
5/10/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,4900.22,11373,1559
5/10/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,740.590014,6526,274
5/10/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,23724.53,3142396,19772
5/10/20,New Buyers,Social,Prospects,Snapchat,Snapchat,5811.864288,3960678,0
5/10/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3622.88,81555,62
5/11/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1519.79,3631,475
5/11/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/11/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,443.7720037,0,0
5/11/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,352.9983268,0,0
5/11/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,613.74,278366,2914
5/11/20,New Buyers,Search,Customers,Google - Search - Brand,Google,71.17,482,131
5/11/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,66,920,264
5/11/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,3813.31,9517,1225
5/11/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,649.246494,8215,221
5/11/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,24791.42,3428514,19468
5/11/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4208.75889,2970286,0
5/11/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3443.86,78184,57
5/12/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1673.71,4121,491
5/12/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/12/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,537.2373046,0,0
5/12/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,328.1961213,0,0
5/12/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1003.63,337804,3564
5/12/20,New Buyers,Search,Customers,Google - Search - Brand,Google,139.56,851,232
5/12/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,131.48,1582,513
5/12/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,5577.264422,13696,1728
5/12/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,564.432608,6332,206
5/12/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,24945.69,3218900,17646
5/12/20,New Buyers,Social,Prospects,Snapchat,Snapchat,4216.113908,2888097,0
5/12/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,3979.32,100578,69
5/13/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1794.71,4699,567
5/13/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/13/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,513.1449046,0,0
5/13/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,449.9370296,0,0
5/13/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1412.88,431015,4342
5/13/20,New Buyers,Search,Customers,Google - Search - Brand,Google,271.73,1901,473
5/13/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,302.35,3588,1093
5/13/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,8395.350673,22728,2824
5/13/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,488.456626,6888,183
5/13/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,25655.62,3253200,19548
5/13/20,New Buyers,Social,Prospects,Snapchat,Snapchat,3567.040531,1971212,0
5/13/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,5101.92,121014,82
5/14/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2109.32,5121,666
5/14/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/14/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,657.9060055,0,0
5/14/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,511.1751287,0,0
5/14/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,2460.39,594430,5814
5/14/20,New Buyers,Search,Customers,Google - Search - Brand,Google,360.61,2068,594
5/14/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,363.26,3935,1505
5/14/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,9597.12,25253,3169
5/14/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,568.239002,7074,201
5/14/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,26313.85,3369628,22638
5/14/20,New Buyers,Social,Prospects,Snapchat,Snapchat,5158.300326,2666184,0
5/14/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,4259.05,108908,80
5/15/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2536.82,6816,799
5/15/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/15/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,730.8054055,0,0
5/15/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,613.7817268,0,0
5/15/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,3009.37,761162,7775
5/15/20,New Buyers,Search,Customers,Google - Search - Brand,Google,772.32,3146,942
5/15/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,554.78,4694,1966
5/15/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,14138.25,32743,4394
5/15/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,707.110005,7480,251
5/15/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,31944.73,3995290,24598
5/15/20,New Buyers,Social,Prospects,Snapchat,Snapchat,5712.109286,3121241,0
5/15/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,5953.24,143899,97
5/16/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,3260.77,7009,1041
5/16/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/16/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,616.8204055,0,0
5/16/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,456.0279231,0,0
5/16/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,2134.14,734699,7558
5/16/20,New Buyers,Search,Customers,Google - Search - Brand,Google,647.78,2445,799
5/16/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,404.95,3267,1546
5/16/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,13998.17622,29687,4089
5/16/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,726.756168,5953,273
5/16/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,37628.35,4723390,33090
5/16/20,New Buyers,Social,Prospects,Snapchat,Snapchat,9304.337473,5137237,0
5/16/20,New Buyers,Video,Prospects,Roku - Prospecting,roku-performance-data,6760.59,162546,116
5/17/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1948.93,4813,597
5/17/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
5/17/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,412.9353065,0,0
